Accuracy,Regions,Classifier
1,HPC,LDA
0.333333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
1,HPC,LDA
0.666666666666667,HPC,LDA
0.5,HPC,LDA
0.5,HPC,LDA
1,HPC,LDA
0.833333333333333,HPC,LDA
1,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
1,HPC,LDA
0.5,HPC,LDA
0.666666666666667,HPC,LDA
0.5,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.5,HPC,LDA
0.833333333333333,HPC,LDA
1,HPC,LDA
0.5,HPC,LDA
0.833333333333333,HPC,LDA
0.5,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.5,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.333333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.5,HPC,LDA
0.833333333333333,HPC,LDA
1,HPC,LDA
0.5,HPC,LDA
0.5,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.333333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.5,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
1,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.5,HPC,LDA
0.666666666666667,HPC,LDA
0.5,HPC,LDA
0.833333333333333,HPC,LDA
0.5,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.5,HPC,LDA
0.666666666666667,HPC,LDA
0.5,HPC,LDA
0.833333333333333,HPC,LDA
0.5,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
1,HPC,LDA
0.666666666666667,HPC,LDA
0.5,HPC,LDA
0.5,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.5,HPC,LDA
0.666666666666667,HPC,LDA
0.5,HPC,LDA
0.5,HPC,LDA
0.666666666666667,HPC,LDA
0.5,HPC,LDA
0.833333333333333,HPC,LDA
0.5,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
1,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.333333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.5,HPC,LDA
1,HPC,LDA
0.833333333333333,HPC,LDA
0.5,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.5,HPC,LDA
0.833333333333333,HPC,LDA
0.333333333333333,HPC,LDA
0.333333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.333333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
0.333333333333333,HPC,LDA
0.5,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.5,HPC,LDA
1,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.5,HPC,LDA
0.666666666666667,HPC,LDA
0.5,HPC,LDA
1,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
1,HPC,LDA
1,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.5,HPC,LDA
0.833333333333333,HPC,LDA
0.5,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
1,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
1,HPC,LDA
1,HPC,LDA
0.5,HPC,LDA
0.5,HPC,LDA
0.333333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.5,HPC,LDA
1,HPC,LDA
1,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
0.333333333333333,HPC,LDA
0.166666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
1,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
1,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
1,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
1,HPC,LDA
1,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
1,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
1,HPC,LDA
1,HPC,LDA
0.5,HPC,LDA
1,HPC,LDA
1,HPC,LDA
0.333333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.5,HPC,LDA
1,HPC,LDA
0.5,HPC,LDA
0.5,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.333333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.5,HPC,LDA
1,HPC,LDA
0.333333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.5,HPC,LDA
0.333333333333333,HPC,LDA
0.166666666666667,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.333333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
1,HPC,LDA
1,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
1,HPC,LDA
0.666666666666667,HPC,LDA
0.333333333333333,HPC,LDA
0.5,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.333333333333333,HPC,LDA
0.5,HPC,LDA
1,HPC,LDA
0.666666666666667,HPC,LDA
1,HPC,LDA
0.333333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.5,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.5,HPC,LDA
0.666666666666667,HPC,LDA
0.5,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
1,HPC,LDA
1,HPC,LDA
0.833333333333333,HPC,LDA
1,HPC,LDA
0.5,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.333333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.5,HPC,LDA
1,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
1,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
1,HPC,LDA
0.833333333333333,HPC,LDA
1,HPC,LDA
0.5,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.5,HPC,LDA
0.5,HPC,LDA
0.333333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.5,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
1,HPC,LDA
1,HPC,LDA
0.5,HPC,LDA
0.833333333333333,HPC,LDA
0.5,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.5,HPC,LDA
1,HPC,LDA
0.833333333333333,HPC,LDA
1,HPC,LDA
0.666666666666667,HPC,LDA
1,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.5,HPC,LDA
1,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
0.5,HPC,LDA
0.666666666666667,HPC,LDA
0.5,HPC,LDA
0.5,HPC,LDA
0.666666666666667,HPC,LDA
1,HPC,LDA
0.666666666666667,HPC,LDA
1,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
0.5,HPC,LDA
1,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
1,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.5,HPC,LDA
0.5,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
1,HPC,LDA
1,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.5,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
1,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
1,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
1,HPC,LDA
0.5,HPC,LDA
0.5,HPC,LDA
0.666666666666667,HPC,LDA
1,HPC,LDA
0.166666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
0.5,HPC,LDA
0.666666666666667,HPC,LDA
0.333333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
0.5,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
0.5,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
1,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.5,HPC,LDA
0.5,HPC,LDA
1,HPC,LDA
0.5,HPC,LDA
0.833333333333333,HPC,LDA
0.5,HPC,LDA
0.5,HPC,LDA
0.666666666666667,HPC,LDA
0.166666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.5,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.5,HPC,LDA
1,HPC,LDA
1,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
1,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.5,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
1,HPC,LDA
0.666666666666667,HPC,LDA
0.5,HPC,LDA
1,HPC,LDA
0.666666666666667,HPC,LDA
0.5,HPC,LDA
1,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.5,HPC,LDA
0.5,HPC,LDA
0.666666666666667,HPC,LDA
1,HPC,LDA
1,HPC,LDA
0.833333333333333,HPC,LDA
1,HPC,LDA
0.833333333333333,HPC,LDA
0.5,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.5,HPC,LDA
0.833333333333333,HPC,LDA
1,HPC,LDA
0.666666666666667,HPC,LDA
1,HPC,LDA
0.833333333333333,HPC,LDA
1,HPC,LDA
0.833333333333333,HPC,LDA
1,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.5,HPC,LDA
1,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
0.5,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.5,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
1,HPC,LDA
0.5,HPC,LDA
0.5,HPC,LDA
0.666666666666667,HPC,LDA
0.333333333333333,HPC,LDA
0.5,HPC,LDA
1,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
0.333333333333333,HPC,LDA
1,HPC,LDA
0.666666666666667,HPC,LDA
1,HPC,LDA
0.5,HPC,LDA
0.833333333333333,HPC,LDA
0.5,HPC,LDA
1,HPC,LDA
0.666666666666667,HPC,LDA
0.5,HPC,LDA
0.666666666666667,HPC,LDA
0.5,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.333333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.333333333333333,HPC,LDA
0.5,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.5,HPC,LDA
0.5,HPC,LDA
1,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.333333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.5,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
0.5,HPC,LDA
1,HPC,LDA
0.5,HPC,LDA
1,HPC,LDA
0.5,HPC,LDA
0.666666666666667,HPC,LDA
0.5,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
1,HPC,LDA
0.666666666666667,HPC,LDA
1,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.5,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.5,HPC,LDA
1,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.333333333333333,HPC,LDA
1,HPC,LDA
0.833333333333333,HPC,LDA
1,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.5,HPC,LDA
0.666666666666667,HPC,LDA
0.5,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
1,HPC,LDA
0.833333333333333,HPC,LDA
0.5,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
1,HPC,LDA
0.5,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
0.5,HPC,LDA
0.5,HPC,LDA
1,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.5,HPC,LDA
0.5,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
0.5,HPC,LDA
0.5,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.5,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.5,HPC,LDA
0.666666666666667,HPC,LDA
0.166666666666667,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.5,HPC,LDA
0.833333333333333,HPC,LDA
1,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.5,HPC,LDA
0.5,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.5,HPC,LDA
0.5,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.5,HPC,LDA
0.666666666666667,HPC,LDA
0.5,HPC,LDA
0.333333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.333333333333333,HPC,LDA
1,HPC,LDA
0.5,HPC,LDA
0.5,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
1,HPC,LDA
0.833333333333333,HPC,LDA
1,HPC,LDA
0.5,HPC,LDA
0.166666666666667,HPC,LDA
0.5,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
1,HPC,LDA
0.333333333333333,HPC,LDA
0.5,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
0.5,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.5,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
1,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.5,HPC,LDA
0.833333333333333,HPC,LDA
0.333333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
1,HPC,LDA
0.833333333333333,HPC,LDA
0.5,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.5,HPC,LDA
0.5,HPC,LDA
0.666666666666667,HPC,LDA
1,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
1,HPC,LDA
1,HPC,LDA
0.5,HPC,LDA
0.5,HPC,LDA
0.5,HPC,LDA
0.666666666666667,HPC,LDA
0.5,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
1,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
1,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.5,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.5,HPC,LDA
0.666666666666667,HPC,LDA
1,HPC,LDA
0.5,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.5,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
1,HPC,LDA
1,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.333333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
0.166666666666667,HPC,LDA
0.5,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.5,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
1,HPC,LDA
0.833333333333333,HPC,LDA
0.5,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
0.333333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.333333333333333,HPC,LDA
0.5,HPC,LDA
1,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
0.5,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.5,HPC,LDA
0.5,HPC,LDA
0.666666666666667,HPC,LDA
0.5,HPC,LDA
0.666666666666667,HPC,LDA
0.5,HPC,LDA
0.5,HPC,LDA
0.5,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.666666666666667,HPC,LDA
0.5,HPC,LDA
1,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
1,HPC,LDA
0.5,HPC,LDA
0.666666666666667,HPC,LDA
1,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
1,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
0.5,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.833333333333333,HPC,LDA
0.666666666666667,HPC,LDA
0.5,HPC,LDA
1,HPC,LDA
1,HPC,LDA
0.666666666666667,PIR,LDA
0.5,PIR,LDA
0.5,PIR,LDA
0.666666666666667,PIR,LDA
0.666666666666667,PIR,LDA
0.166666666666667,PIR,LDA
0.666666666666667,PIR,LDA
0.833333333333333,PIR,LDA
0.833333333333333,PIR,LDA
0.5,PIR,LDA
0.333333333333333,PIR,LDA
0.666666666666667,PIR,LDA
1,PIR,LDA
0.833333333333333,PIR,LDA
0.333333333333333,PIR,LDA
0.333333333333333,PIR,LDA
0.833333333333333,PIR,LDA
0.666666666666667,PIR,LDA
0.666666666666667,PIR,LDA
0.833333333333333,PIR,LDA
0.333333333333333,PIR,LDA
0.833333333333333,PIR,LDA
0.833333333333333,PIR,LDA
0.166666666666667,PIR,LDA
0.833333333333333,PIR,LDA
0.666666666666667,PIR,LDA
0.666666666666667,PIR,LDA
0.833333333333333,PIR,LDA
0.666666666666667,PIR,LDA
0.833333333333333,PIR,LDA
1,PIR,LDA
0.666666666666667,PIR,LDA
1,PIR,LDA
0.166666666666667,PIR,LDA
0.5,PIR,LDA
0.666666666666667,PIR,LDA
0.5,PIR,LDA
0.666666666666667,PIR,LDA
0.5,PIR,LDA
0.5,PIR,LDA
0.833333333333333,PIR,LDA
0.5,PIR,LDA
0.666666666666667,PIR,LDA
0.5,PIR,LDA
0.333333333333333,PIR,LDA
0.666666666666667,PIR,LDA
0.833333333333333,PIR,LDA
0.666666666666667,PIR,LDA
0.666666666666667,PIR,LDA
0.833333333333333,PIR,LDA
0.666666666666667,PIR,LDA
1,PIR,LDA
0.5,PIR,LDA
0.166666666666667,PIR,LDA
0.833333333333333,PIR,LDA
1,PIR,LDA
0.833333333333333,PIR,LDA
0.5,PIR,LDA
0.5,PIR,LDA
0.666666666666667,PIR,LDA
0.333333333333333,PIR,LDA
0.5,PIR,LDA
1,PIR,LDA
0.666666666666667,PIR,LDA
0.833333333333333,PIR,LDA
0.666666666666667,PIR,LDA
0.5,PIR,LDA
0.5,PIR,LDA
0.833333333333333,PIR,LDA
0.5,PIR,LDA
0.833333333333333,PIR,LDA
0.666666666666667,PIR,LDA
0,PIR,LDA
0.5,PIR,LDA
0.5,PIR,LDA
0.666666666666667,PIR,LDA
0.833333333333333,PIR,LDA
0.666666666666667,PIR,LDA
0.5,PIR,LDA
0.5,PIR,LDA
0.666666666666667,PIR,LDA
1,PIR,LDA
0.833333333333333,PIR,LDA
0.833333333333333,PIR,LDA
0.5,PIR,LDA
1,PIR,LDA
0.666666666666667,PIR,LDA
0.5,PIR,LDA
0.333333333333333,PIR,LDA
0.833333333333333,PIR,LDA
0.5,PIR,LDA
